============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-C-50.txt
  Value mode: flat
  Timelimit:  900s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 4337767] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4343520] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4349273] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4355026] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 4360779] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4366532] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4372285] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4378038] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4383791] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4389544] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4395297] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4401050] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4406803] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4412556] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4418309] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4424062] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4429815] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4435568] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4441321] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4447074] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4452827] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4458580] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4464333] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4470086] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4475839] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4481592] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4487345] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4493098] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4498851] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4504604] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4510357] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4516110] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4521863] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 4527616] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4533369] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4539122] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4544875] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4550628] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4556381] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4562134] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4567887] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4573640] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4579393] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4585146] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4590899] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4596652] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4602405] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4608158] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4613911] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4619664] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4625417] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4631170] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4636923] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4642676] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4648429] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4654182] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4659935] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4665688] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4671441] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 4677194] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4682947] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4688700] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4694453] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4700206] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4705959] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4711712] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4717465] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4723218] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4728971] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4734724] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4740477] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4746230] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4751983] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4757736] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 4763489] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4769242] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4774995] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4780748] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4786501] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4792254] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4798007] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4803760] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4809513] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4815266] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4821019] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 4826772] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4832525] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4838278] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4844031] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4849784] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4855537] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4861290] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4867043] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4872796] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4878549] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4884302] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4890055] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4895808] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4901561] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4907314] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4913067] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4918820] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4924573] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4930326] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4936079] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4941832] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4947585] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 4953338] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 4959091] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4964844] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 4970597] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4976350] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4982103] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4987856] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 4993609] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 4999362] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5005115] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5010868] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5016621] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5022374] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5028127] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5033880] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5039633] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5045386] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5051139] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5056892] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5062645] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5068398] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5074151] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 5079904] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5085657] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5091410] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5097163] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5102916] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5108669] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5114422] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5120175] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5125928] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5131681] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5137434] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5143187] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5148940] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5154693] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5160446] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5166199] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5171952] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5177705] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5183458] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5189211] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5194964] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5200717] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5206470] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5212223] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5217976] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5223729] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5229482] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5235235] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5240988] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5246741] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5252494] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5258247] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5264000] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5269753] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5275506] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5281259] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5287012] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5292765] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5298518] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5304271] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5310024] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5315777] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5321530] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5327283] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5333036] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5338789] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5344542] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5350295] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5356048] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5361801] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5367554] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5373307] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 5379060] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5384813] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5390566] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5396319] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5402072] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5407825] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5413578] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5419331] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5425084] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5430837] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5436590] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5442343] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5448096] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5453849] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5459602] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5465355] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5471108] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5476861] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5482614] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5488367] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 5494120] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5499873] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5505626] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 5511379] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 5517132] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5522885] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5528638] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5534391] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5540144] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5545897] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5551650] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5557403] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5563156] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5568909] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5574662] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5580415] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5586168] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5591921] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5597674] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5603427] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5609180] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5614933] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 5620686] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5626439] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5632192] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5637945] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5643698] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5649451] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5655204] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5660957] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5666710] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5672463] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5678216] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5683969] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5689722] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5695475] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5701228] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5706981] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5712734] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5718487] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5724240] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5729993] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5735746] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5741499] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5747252] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5753005] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5758758] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5764511] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5770264] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5776017] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5781770] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5787523] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5793276] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5799029] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5804782] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5810535] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5816288] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5822041] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5827794] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5833547] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5839300] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5845053] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5850806] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5856559] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5862312] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5868065] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 5873818] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5879571] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5885324] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5891077] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5896830] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5902583] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5908336] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5914089] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5919842] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5925595] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5931348] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5937101] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5942854] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5948607] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5954360] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5960113] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5965866] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 5971619] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5977372] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 5983125] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 5988878] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 5994631] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6000384] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6006137] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6011890] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6017643] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6023396] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6029149] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6034902] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6040655] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6046408] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6052161] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6057914] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6063667] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6069420] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6075173] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6080926] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6086679] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6092432] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6098185] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6103938] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6109691] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6115444] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6121197] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6126950] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6132703] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6138456] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6144209] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6149962] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6155715] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6161468] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6167221] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6172974] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6178727] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6184480] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6190233] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 6195986] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6201739] reheat + diversify: ceiling=0.00, value=39256.0
    [iter 6207492] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6213245] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6218998] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6224751] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6230504] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6236257] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6242010] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6247763] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6253516] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6259269] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6265022] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6270775] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6276528] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6282281] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6288034] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6293787] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6299540] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6305293] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6311046] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6316799] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6322552] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6328305] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6334058] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6339811] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6345564] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6351317] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6357070] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6362823] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6368576] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 6374329] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6380082] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6385835] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6391588] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6397341] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6403094] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6408847] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6414600] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6420353] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6426106] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6431859] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6437612] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 6443365] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6449118] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6454871] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6460624] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6466377] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6472130] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6477883] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6483636] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6489389] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6495142] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6500895] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6506648] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6512401] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6518154] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6523907] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6529660] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6535413] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6541166] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6546919] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6552672] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6558425] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6564178] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6569931] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6575684] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 6581437] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6587190] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6592943] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6598696] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6604449] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6610202] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6615955] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6621708] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6627461] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6633214] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6638967] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6644720] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6650473] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6656226] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6661979] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6667732] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 6673485] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6679238] reheat + diversify: ceiling=0.00, value=39256.0
    [iter 6684991] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 6690744] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6696497] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6702250] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6708003] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6713756] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6719509] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 6725262] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 6731015] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 6736768] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 6742521] reheat + diversify: ceiling=0.00, value=65308.0
