============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-C-50.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 2594611] reheat + diversify: T=704.1, value=65308.0
    [iter 2600364] reheat + diversify: T=704.1, value=51953.0
    [iter 2606117] reheat + diversify: T=704.1, value=52611.0
    [iter 2611870] reheat + diversify: T=704.1, value=52611.0
    [iter 2617623] reheat + diversify: T=704.1, value=47576.0
    [iter 2623376] reheat + diversify: T=704.1, value=51953.0
    [iter 2629129] reheat + diversify: T=704.1, value=48234.0
    [iter 2634882] reheat + diversify: T=704.1, value=51953.0
    [iter 2640635] reheat + diversify: T=704.1, value=52611.0
    [iter 2646388] reheat + diversify: T=704.1, value=51953.0
    [iter 2652141] reheat + diversify: T=704.1, value=51953.0
    [iter 2657894] reheat + diversify: T=704.1, value=65308.0
    [iter 2663647] reheat + diversify: T=704.1, value=65308.0
    [iter 2669400] reheat + diversify: T=704.1, value=65308.0
    [iter 2675153] reheat + diversify: T=704.1, value=65308.0
    [iter 2680906] reheat + diversify: T=704.1, value=51953.0
    [iter 2686659] reheat + diversify: T=704.1, value=48234.0
    [iter 2692412] reheat + diversify: T=704.1, value=47576.0
    [iter 2698165] reheat + diversify: T=704.1, value=39914.0
    [iter 2703918] reheat + diversify: T=704.1, value=52611.0
    [iter 2709671] reheat + diversify: T=704.1, value=65308.0
    [iter 2715424] reheat + diversify: T=704.1, value=52611.0
    [iter 2721177] reheat + diversify: T=704.1, value=65308.0
    [iter 2726930] reheat + diversify: T=704.1, value=52611.0
    [iter 2732683] reheat + diversify: T=704.1, value=65308.0
    [iter 2738436] reheat + diversify: T=704.1, value=65308.0
    [iter 2744189] reheat + diversify: T=704.1, value=65308.0
    [iter 2749942] reheat + diversify: T=704.1, value=65308.0
    [iter 2755695] reheat + diversify: T=704.1, value=52611.0
    [iter 2761448] reheat + diversify: T=704.1, value=52611.0
    [iter 2767201] reheat + diversify: T=704.1, value=52611.0
    [iter 2772954] reheat + diversify: T=704.1, value=48234.0
    [iter 2778707] reheat + diversify: T=704.1, value=65308.0
    [iter 2784460] reheat + diversify: T=704.1, value=52611.0
    [iter 2790213] reheat + diversify: T=704.1, value=48234.0
    [iter 2795966] reheat + diversify: T=704.1, value=65308.0
    [iter 2801719] reheat + diversify: T=704.1, value=52611.0
    [iter 2807472] reheat + diversify: T=704.1, value=65308.0
    [iter 2813225] reheat + diversify: T=704.1, value=51953.0
    [iter 2818978] reheat + diversify: T=704.1, value=65308.0
    [iter 2824731] reheat + diversify: T=704.1, value=48234.0
    [iter 2830484] reheat + diversify: T=704.1, value=65308.0
    [iter 2836237] reheat + diversify: T=704.1, value=51953.0
    [iter 2841990] reheat + diversify: T=704.1, value=52611.0
    [iter 2847743] reheat + diversify: T=704.1, value=65308.0
    [iter 2853496] reheat + diversify: T=704.1, value=52611.0
    [iter 2859249] reheat + diversify: T=704.1, value=52611.0
    [iter 2865002] reheat + diversify: T=704.1, value=65308.0
    [iter 2870755] reheat + diversify: T=704.1, value=65308.0
    [iter 2876508] reheat + diversify: T=704.1, value=65308.0
    [iter 2882261] reheat + diversify: T=704.1, value=65308.0
    [iter 2888014] reheat + diversify: T=704.1, value=48234.0
    [iter 2893767] reheat + diversify: T=704.1, value=51953.0
    [iter 2899520] reheat + diversify: T=704.1, value=47576.0
    [iter 2905273] reheat + diversify: T=704.1, value=65308.0
    [iter 2911026] reheat + diversify: T=704.1, value=51953.0
    [iter 2916779] reheat + diversify: T=704.1, value=52611.0
    [iter 2922532] reheat + diversify: T=704.1, value=51953.0
    [iter 2928285] reheat + diversify: T=704.1, value=65308.0
    [iter 2934038] reheat + diversify: T=704.1, value=52611.0
    [iter 2939791] reheat + diversify: T=704.1, value=65308.0
    [iter 2945544] reheat + diversify: T=704.1, value=65308.0
    [iter 2951297] reheat + diversify: T=704.1, value=48234.0
    [iter 2957050] reheat + diversify: T=704.1, value=65308.0
    [iter 2962803] reheat + diversify: T=704.1, value=65308.0
    [iter 2968556] reheat + diversify: T=704.1, value=51953.0
    [iter 2974309] reheat + diversify: T=704.1, value=52611.0
    [iter 2980062] reheat + diversify: T=704.1, value=52611.0
    [iter 2985815] reheat + diversify: T=704.1, value=48234.0
    [iter 2991568] reheat + diversify: T=704.1, value=65308.0
    [iter 2997321] reheat + diversify: T=704.1, value=51953.0
    [iter 3003074] reheat + diversify: T=704.1, value=65308.0
    [iter 3008827] reheat + diversify: T=704.1, value=48234.0
    [iter 3014580] reheat + diversify: T=704.1, value=65308.0
    [iter 3020333] reheat + diversify: T=704.1, value=65308.0
    [iter 3026086] reheat + diversify: T=704.1, value=65308.0
    [iter 3031839] reheat + diversify: T=704.1, value=48234.0
    [iter 3037592] reheat + diversify: T=704.1, value=65308.0
    [iter 3043345] reheat + diversify: T=704.1, value=52611.0
    [iter 3049098] reheat + diversify: T=704.1, value=47576.0
    [iter 3054851] reheat + diversify: T=704.1, value=51953.0
    [iter 3060604] reheat + diversify: T=704.1, value=65308.0
    [iter 3066357] reheat + diversify: T=704.1, value=65308.0
    [iter 3072110] reheat + diversify: T=704.1, value=52611.0
    [iter 3077863] reheat + diversify: T=704.1, value=48234.0
    [iter 3083616] reheat + diversify: T=704.1, value=52611.0
    [iter 3089369] reheat + diversify: T=704.1, value=51953.0
    [iter 3095122] reheat + diversify: T=704.1, value=51953.0
    [iter 3100875] reheat + diversify: T=704.1, value=51953.0
    [iter 3106628] reheat + diversify: T=704.1, value=52611.0
    [iter 3112381] reheat + diversify: T=704.1, value=48234.0
    [iter 3118134] reheat + diversify: T=704.1, value=65308.0
    [iter 3123887] reheat + diversify: T=704.1, value=52611.0
    [iter 3129640] reheat + diversify: T=704.1, value=65308.0
    [iter 3135393] reheat + diversify: T=704.1, value=65308.0
    [iter 3141146] reheat + diversify: T=704.1, value=52611.0
    [iter 3146899] reheat + diversify: T=704.1, value=48234.0
    [iter 3152652] reheat + diversify: T=704.1, value=51953.0
    [iter 3158405] reheat + diversify: T=704.1, value=65308.0
    [iter 3164158] reheat + diversify: T=704.1, value=65308.0
    [iter 3169911] reheat + diversify: T=704.1, value=51953.0
    [iter 3175664] reheat + diversify: T=704.1, value=48234.0
    [iter 3181417] reheat + diversify: T=704.1, value=48234.0
    [iter 3187170] reheat + diversify: T=704.1, value=48234.0
    [iter 3192923] reheat + diversify: T=704.1, value=48234.0
    [iter 3198676] reheat + diversify: T=704.1, value=65308.0
    [iter 3204429] reheat + diversify: T=704.1, value=65308.0
    [iter 3210182] reheat + diversify: T=704.1, value=65308.0
    [iter 3215935] reheat + diversify: T=704.1, value=65308.0
    [iter 3221688] reheat + diversify: T=704.1, value=52611.0
    [iter 3227441] reheat + diversify: T=704.1, value=51953.0
    [iter 3233194] reheat + diversify: T=704.1, value=65308.0
    [iter 3238947] reheat + diversify: T=704.1, value=65308.0
    [iter 3244700] reheat + diversify: T=704.1, value=65308.0
    [iter 3250453] reheat + diversify: T=704.1, value=47576.0
    [iter 3256206] reheat + diversify: T=704.1, value=65308.0
    [iter 3261959] reheat + diversify: T=704.1, value=65308.0
    [iter 3267712] reheat + diversify: T=704.1, value=52611.0
    [iter 3273465] reheat + diversify: T=704.1, value=48234.0
    [iter 3279218] reheat + diversify: T=704.1, value=52611.0
    [iter 3284971] reheat + diversify: T=704.1, value=52611.0
    [iter 3290724] reheat + diversify: T=704.1, value=65308.0
    [iter 3296477] reheat + diversify: T=704.1, value=51953.0
    [iter 3302230] reheat + diversify: T=704.1, value=52611.0
    [iter 3307983] reheat + diversify: T=704.1, value=51953.0
    [iter 3313736] reheat + diversify: T=704.1, value=51953.0
    [iter 3319489] reheat + diversify: T=704.1, value=65308.0
    [iter 3325242] reheat + diversify: T=704.1, value=48234.0
    [iter 3330995] reheat + diversify: T=704.1, value=52611.0
    [iter 3336748] reheat + diversify: T=704.1, value=51953.0
    [iter 3342501] reheat + diversify: T=704.1, value=48234.0
    [iter 3348254] reheat + diversify: T=704.1, value=52611.0
    [iter 3354007] reheat + diversify: T=704.1, value=65308.0
    [iter 3359760] reheat + diversify: T=704.1, value=65308.0
    [iter 3365513] reheat + diversify: T=704.1, value=65308.0
    [iter 3371266] reheat + diversify: T=704.1, value=52611.0
    [iter 3377019] reheat + diversify: T=704.1, value=65308.0
    [iter 3382772] reheat + diversify: T=704.1, value=51953.0
    [iter 3388525] reheat + diversify: T=704.1, value=65308.0
    [iter 3394278] reheat + diversify: T=704.1, value=52611.0
    [iter 3400031] reheat + diversify: T=704.1, value=48234.0
    [iter 3405784] reheat + diversify: T=704.1, value=52611.0
    [iter 3411537] reheat + diversify: T=704.1, value=65308.0
    [iter 3417290] reheat + diversify: T=704.1, value=65308.0
    [iter 3423043] reheat + diversify: T=704.1, value=65308.0
    [iter 3428796] reheat + diversify: T=704.1, value=48234.0
    [iter 3434549] reheat + diversify: T=704.1, value=65308.0
    [iter 3440302] reheat + diversify: T=704.1, value=65308.0
    [iter 3446055] reheat + diversify: T=704.1, value=51953.0
    [iter 3451808] reheat + diversify: T=704.1, value=65308.0
    [iter 3457561] reheat + diversify: T=704.1, value=65308.0
    [iter 3463314] reheat + diversify: T=704.1, value=51953.0
    [iter 3469067] reheat + diversify: T=704.1, value=65308.0
    [iter 3474820] reheat + diversify: T=704.1, value=48234.0
    [iter 3480573] reheat + diversify: T=704.1, value=48234.0
    [iter 3486326] reheat + diversify: T=704.1, value=48234.0
    [iter 3492079] reheat + diversify: T=704.1, value=52611.0
    [iter 3497832] reheat + diversify: T=704.1, value=51953.0
    [iter 3503585] reheat + diversify: T=704.1, value=65308.0
    [iter 3509338] reheat + diversify: T=704.1, value=48234.0
    [iter 3515091] reheat + diversify: T=704.1, value=65308.0
    [iter 3520844] reheat + diversify: T=704.1, value=65308.0
    [iter 3526597] reheat + diversify: T=704.1, value=65308.0
    [iter 3532350] reheat + diversify: T=704.1, value=51953.0
    [iter 3538103] reheat + diversify: T=704.1, value=65308.0
    [iter 3543856] reheat + diversify: T=704.1, value=48234.0
    [iter 3549609] reheat + diversify: T=704.1, value=65308.0
    [iter 3555362] reheat + diversify: T=704.1, value=65308.0
    [iter 3561115] reheat + diversify: T=704.1, value=52611.0
    [iter 3566868] reheat + diversify: T=704.1, value=48234.0
    [iter 3572621] reheat + diversify: T=704.1, value=65308.0
    [iter 3578374] reheat + diversify: T=704.1, value=52611.0
    [iter 3584127] reheat + diversify: T=704.1, value=65308.0
    [iter 3589880] reheat + diversify: T=704.1, value=65308.0
    [iter 3595633] reheat + diversify: T=704.1, value=51953.0
    [iter 3601386] reheat + diversify: T=704.1, value=65308.0
    [iter 3607139] reheat + diversify: T=704.1, value=51953.0
    [iter 3612892] reheat + diversify: T=704.1, value=65308.0
    [iter 3618645] reheat + diversify: T=704.1, value=51953.0
    [iter 3624398] reheat + diversify: T=704.1, value=65308.0
    [iter 3630151] reheat + diversify: T=704.1, value=51953.0
    [iter 3635904] reheat + diversify: T=704.1, value=48234.0
    [iter 3641657] reheat + diversify: T=704.1, value=52611.0
    [iter 3647410] reheat + diversify: T=704.1, value=65308.0
    [iter 3653163] reheat + diversify: T=704.1, value=51953.0
    [iter 3658916] reheat + diversify: T=704.1, value=65308.0
    [iter 3664669] reheat + diversify: T=704.1, value=48234.0
    [iter 3670422] reheat + diversify: T=704.1, value=65308.0
    [iter 3676175] reheat + diversify: T=704.1, value=52611.0
    [iter 3681928] reheat + diversify: T=704.1, value=52611.0
    [iter 3687681] reheat + diversify: T=704.1, value=52611.0
    [iter 3693434] reheat + diversify: T=704.1, value=48234.0
    [iter 3699187] reheat + diversify: T=704.1, value=65308.0
    [iter 3704940] reheat + diversify: T=704.1, value=65308.0
    [iter 3710693] reheat + diversify: T=704.1, value=65308.0
    [iter 3716446] reheat + diversify: T=704.1, value=51953.0
    [iter 3722199] reheat + diversify: T=704.1, value=51953.0
    [iter 3727952] reheat + diversify: T=704.1, value=65308.0
    [iter 3733705] reheat + diversify: T=704.1, value=52611.0
    [iter 3739458] reheat + diversify: T=704.1, value=52611.0
    [iter 3745211] reheat + diversify: T=704.1, value=52611.0
    [iter 3750964] reheat + diversify: T=704.1, value=51953.0
    [iter 3756717] reheat + diversify: T=704.1, value=48234.0
    [iter 3762470] reheat + diversify: T=704.1, value=65308.0
    [iter 3768223] reheat + diversify: T=704.1, value=65308.0
    [iter 3773976] reheat + diversify: T=704.1, value=65308.0
    [iter 3779729] reheat + diversify: T=704.1, value=65308.0
    [iter 3785482] reheat + diversify: T=704.1, value=51953.0
    [iter 3791235] reheat + diversify: T=704.1, value=65308.0
    [iter 3796988] reheat + diversify: T=704.1, value=48234.0
    [iter 3802741] reheat + diversify: T=704.1, value=52611.0
    [iter 3808494] reheat + diversify: T=704.1, value=51953.0
    [iter 3814247] reheat + diversify: T=704.1, value=65308.0
    [iter 3820000] reheat + diversify: T=704.1, value=51953.0
    [iter 3825753] reheat + diversify: T=704.1, value=65308.0
    [iter 3831506] reheat + diversify: T=704.1, value=65308.0
    [iter 3837259] reheat + diversify: T=704.1, value=51953.0
    [iter 3843012] reheat + diversify: T=704.1, value=48234.0
    [iter 3848765] reheat + diversify: T=704.1, value=48234.0
    [iter 3854518] reheat + diversify: T=704.1, value=65308.0
    [iter 3860271] reheat + diversify: T=704.1, value=65308.0
    [iter 3866024] reheat + diversify: T=704.1, value=48234.0
    [iter 3871777] reheat + diversify: T=704.1, value=48234.0
    [iter 3877530] reheat + diversify: T=704.1, value=51953.0
    [iter 3883283] reheat + diversify: T=704.1, value=51953.0
    [iter 3889036] reheat + diversify: T=704.1, value=51953.0
    [iter 3894789] reheat + diversify: T=704.1, value=65308.0
    [iter 3900542] reheat + diversify: T=704.1, value=65308.0
    [iter 3906295] reheat + diversify: T=704.1, value=52611.0
    [iter 3912048] reheat + diversify: T=704.1, value=65308.0
    [iter 3917801] reheat + diversify: T=704.1, value=65308.0
    [iter 3923554] reheat + diversify: T=704.1, value=51953.0
    [iter 3929307] reheat + diversify: T=704.1, value=65308.0
    [iter 3935060] reheat + diversify: T=704.1, value=52611.0
    [iter 3940813] reheat + diversify: T=704.1, value=65308.0
    [iter 3946566] reheat + diversify: T=704.1, value=65308.0
    [iter 3952319] reheat + diversify: T=704.1, value=48234.0
    [iter 3958072] reheat + diversify: T=704.1, value=65308.0
    [iter 3963825] reheat + diversify: T=704.1, value=51953.0
    [iter 3969578] reheat + diversify: T=704.1, value=52611.0
    [iter 3975331] reheat + diversify: T=704.1, value=65308.0
    [iter 3981084] reheat + diversify: T=704.1, value=65308.0
    [iter 3986837] reheat + diversify: T=704.1, value=52611.0
    [iter 3992590] reheat + diversify: T=704.1, value=48234.0
    [iter 3998343] reheat + diversify: T=704.1, value=51953.0
    [iter 4004096] reheat + diversify: T=704.1, value=52611.0
    [iter 4009849] reheat + diversify: T=704.1, value=65308.0
    [iter 4015602] reheat + diversify: T=704.1, value=65308.0
    [iter 4021355] reheat + diversify: T=704.1, value=65308.0
    [iter 4027108] reheat + diversify: T=704.1, value=52611.0
    [iter 4032861] reheat + diversify: T=704.1, value=51953.0
    [iter 4038614] reheat + diversify: T=704.1, value=51953.0
    [iter 4044367] reheat + diversify: T=704.1, value=48234.0
    [iter 4050120] reheat + diversify: T=704.1, value=51953.0
    [iter 4055873] reheat + diversify: T=704.1, value=65308.0
    [iter 4061626] reheat + diversify: T=704.1, value=52611.0
    [iter 4067379] reheat + diversify: T=704.1, value=65308.0
    [iter 4073132] reheat + diversify: T=704.1, value=48234.0
    [iter 4078885] reheat + diversify: T=704.1, value=65308.0
    [iter 4084638] reheat + diversify: T=704.1, value=48234.0
    [iter 4090391] reheat + diversify: T=704.1, value=65308.0
    [iter 4096144] reheat + diversify: T=704.1, value=48234.0
    [iter 4101897] reheat + diversify: T=704.1, value=65308.0
    [iter 4107650] reheat + diversify: T=704.1, value=48234.0
    [iter 4113403] reheat + diversify: T=704.1, value=52611.0
    [iter 4119156] reheat + diversify: T=704.1, value=51953.0
    [iter 4124909] reheat + diversify: T=704.1, value=52611.0
    [iter 4130662] reheat + diversify: T=704.1, value=65308.0
    [iter 4136415] reheat + diversify: T=704.1, value=51953.0
    [iter 4142168] reheat + diversify: T=704.1, value=65308.0
    [iter 4147921] reheat + diversify: T=704.1, value=52611.0
    [iter 4153674] reheat + diversify: T=704.1, value=51953.0
    [iter 4159427] reheat + diversify: T=704.1, value=65308.0
    [iter 4165180] reheat + diversify: T=704.1, value=65308.0
    [iter 4170933] reheat + diversify: T=704.1, value=52611.0
    [iter 4176686] reheat + diversify: T=704.1, value=65308.0
    [iter 4182439] reheat + diversify: T=704.1, value=48234.0
    [iter 4188192] reheat + diversify: T=704.1, value=65308.0
    [iter 4193945] reheat + diversify: T=704.1, value=65308.0
    [iter 4199698] reheat + diversify: T=704.1, value=52611.0
    [iter 4205451] reheat + diversify: T=704.1, value=65308.0
    [iter 4211204] reheat + diversify: T=704.1, value=52611.0
    [iter 4216957] reheat + diversify: T=704.1, value=51953.0
    [iter 4222710] reheat + diversify: T=704.1, value=65308.0
    [iter 4228463] reheat + diversify: T=704.1, value=65308.0
    [iter 4234216] reheat + diversify: T=704.1, value=39914.0
    [iter 4239969] reheat + diversify: T=704.1, value=65308.0
    [iter 4245722] reheat + diversify: T=704.1, value=52611.0
    [iter 4251475] reheat + diversify: T=704.1, value=51953.0
    [iter 4257228] reheat + diversify: T=704.1, value=48234.0
    [iter 4262981] reheat + diversify: T=704.1, value=52611.0
    [iter 4268734] reheat + diversify: T=704.1, value=52611.0
    [iter 4274487] reheat + diversify: T=704.1, value=65308.0
    [iter 4280240] reheat + diversify: T=704.1, value=48234.0
    [iter 4285993] reheat + diversify: T=704.1, value=52611.0
    [iter 4291746] reheat + diversify: T=704.1, value=65308.0
    [iter 4297499] reheat + diversify: T=704.1, value=52611.0
    [iter 4303252] reheat + diversify: T=704.1, value=52611.0
    [iter 4309005] reheat + diversify: T=704.1, value=65308.0
    [iter 4314758] reheat + diversify: T=704.1, value=65308.0
    [iter 4320511] reheat + diversify: T=704.1, value=52611.0
    [iter 4326264] reheat + diversify: T=704.1, value=52611.0
    [iter 4332017] reheat + diversify: T=704.1, value=48234.0
    [iter 4337770] reheat + diversify: T=704.1, value=65308.0
    [iter 4343523] reheat + diversify: T=704.1, value=52611.0
    [iter 4349276] reheat + diversify: T=704.1, value=51953.0
    [iter 4355029] reheat + diversify: T=704.1, value=48234.0
    [iter 4360782] reheat + diversify: T=704.1, value=65308.0
    [iter 4366535] reheat + diversify: T=704.1, value=52611.0
    [iter 4372288] reheat + diversify: T=704.1, value=47576.0
    [iter 4378041] reheat + diversify: T=704.1, value=65308.0
    [iter 4383794] reheat + diversify: T=704.1, value=51953.0
    [iter 4389547] reheat + diversify: T=704.1, value=51953.0
    [iter 4395300] reheat + diversify: T=704.1, value=65308.0
    [iter 4401053] reheat + diversify: T=704.1, value=65308.0
    [iter 4406806] reheat + diversify: T=704.1, value=52611.0
    [iter 4412559] reheat + diversify: T=704.1, value=48234.0
    [iter 4418312] reheat + diversify: T=704.1, value=65308.0
    [iter 4424065] reheat + diversify: T=704.1, value=48234.0
    [iter 4429818] reheat + diversify: T=704.1, value=51953.0
    [iter 4435571] reheat + diversify: T=704.1, value=52611.0
    [iter 4441324] reheat + diversify: T=704.1, value=52611.0
    [iter 4447077] reheat + diversify: T=704.1, value=51953.0
    [iter 4452830] reheat + diversify: T=704.1, value=52611.0
    [iter 4458583] reheat + diversify: T=704.1, value=65308.0
    [iter 4464336] reheat + diversify: T=704.1, value=47576.0
    [iter 4470089] reheat + diversify: T=704.1, value=65308.0
    [iter 4475842] reheat + diversify: T=704.1, value=52611.0
    [iter 4481595] reheat + diversify: T=704.1, value=52611.0
    [iter 4487348] reheat + diversify: T=704.1, value=51953.0
    [iter 4493101] reheat + diversify: T=704.1, value=48234.0
    [iter 4498854] reheat + diversify: T=704.1, value=65308.0
    [iter 4504607] reheat + diversify: T=704.1, value=51953.0
    [iter 4510360] reheat + diversify: T=704.1, value=65308.0
    [iter 4516113] reheat + diversify: T=704.1, value=51953.0
    [iter 4521866] reheat + diversify: T=704.1, value=52611.0
    [iter 4527619] reheat + diversify: T=704.1, value=65308.0
    [iter 4533372] reheat + diversify: T=704.1, value=65308.0
    [iter 4539125] reheat + diversify: T=704.1, value=65308.0
    [iter 4544878] reheat + diversify: T=704.1, value=48234.0
    [iter 4550631] reheat + diversify: T=704.1, value=65308.0
    [iter 4556384] reheat + diversify: T=704.1, value=48234.0
    [iter 4562137] reheat + diversify: T=704.1, value=65308.0
    [iter 4567890] reheat + diversify: T=704.1, value=65308.0
    [iter 4573643] reheat + diversify: T=704.1, value=65308.0
    [iter 4579396] reheat + diversify: T=704.1, value=48234.0
    [iter 4585149] reheat + diversify: T=704.1, value=52611.0
    [iter 4590902] reheat + diversify: T=704.1, value=51953.0
    [iter 4596655] reheat + diversify: T=704.1, value=65308.0
    [iter 4602408] reheat + diversify: T=704.1, value=65308.0
    [iter 4608161] reheat + diversify: T=704.1, value=65308.0
    [iter 4613914] reheat + diversify: T=704.1, value=65308.0
    [iter 4619667] reheat + diversify: T=704.1, value=65308.0
    [iter 4625420] reheat + diversify: T=704.1, value=65308.0
    [iter 4631173] reheat + diversify: T=704.1, value=65308.0
    [iter 4636926] reheat + diversify: T=704.1, value=52611.0
    [iter 4642679] reheat + diversify: T=704.1, value=65308.0
    [iter 4648432] reheat + diversify: T=704.1, value=48234.0
    [iter 4654185] reheat + diversify: T=704.1, value=65308.0
    [iter 4659938] reheat + diversify: T=704.1, value=51953.0
    [iter 4665691] reheat + diversify: T=704.1, value=65308.0
    [iter 4671444] reheat + diversify: T=704.1, value=65308.0
    [iter 4677197] reheat + diversify: T=704.1, value=51953.0
    [iter 4682950] reheat + diversify: T=704.1, value=65308.0
    [iter 4688703] reheat + diversify: T=704.1, value=52611.0
    [iter 4694456] reheat + diversify: T=704.1, value=65308.0
    [iter 4700209] reheat + diversify: T=704.1, value=65308.0
    [iter 4705962] reheat + diversify: T=704.1, value=65308.0
    [iter 4711715] reheat + diversify: T=704.1, value=65308.0
    [iter 4717468] reheat + diversify: T=704.1, value=51953.0
    [iter 4723221] reheat + diversify: T=704.1, value=65308.0
    [iter 4728974] reheat + diversify: T=704.1, value=65308.0
    [iter 4734727] reheat + diversify: T=704.1, value=52611.0
    [iter 4740480] reheat + diversify: T=704.1, value=52611.0
    [iter 4746233] reheat + diversify: T=704.1, value=65308.0
    [iter 4751986] reheat + diversify: T=704.1, value=52611.0
    [iter 4757739] reheat + diversify: T=704.1, value=65308.0
    [iter 4763492] reheat + diversify: T=704.1, value=65308.0
    [iter 4769245] reheat + diversify: T=704.1, value=48234.0
    [iter 4774998] reheat + diversify: T=704.1, value=65308.0
    [iter 4780751] reheat + diversify: T=704.1, value=51953.0
    [iter 4786504] reheat + diversify: T=704.1, value=52611.0
    [iter 4792257] reheat + diversify: T=704.1, value=65308.0
    [iter 4798010] reheat + diversify: T=704.1, value=65308.0
    [iter 4803763] reheat + diversify: T=704.1, value=52611.0
    [iter 4809516] reheat + diversify: T=704.1, value=65308.0
    [iter 4815269] reheat + diversify: T=704.1, value=65308.0
    [iter 4821022] reheat + diversify: T=704.1, value=65308.0
    [iter 4826775] reheat + diversify: T=704.1, value=51953.0
    [iter 4832528] reheat + diversify: T=704.1, value=52611.0
    [iter 4838281] reheat + diversify: T=704.1, value=52611.0
    [iter 4844034] reheat + diversify: T=704.1, value=65308.0
    [iter 4849787] reheat + diversify: T=704.1, value=47576.0
    [iter 4855540] reheat + diversify: T=704.1, value=51953.0
    [iter 4861293] reheat + diversify: T=704.1, value=65308.0
    [iter 4867046] reheat + diversify: T=704.1, value=65308.0
    [iter 4872799] reheat + diversify: T=704.1, value=51953.0
    [iter 4878552] reheat + diversify: T=704.1, value=65308.0
    [iter 4884305] reheat + diversify: T=704.1, value=65308.0
    [iter 4890058] reheat + diversify: T=704.1, value=65308.0
    [iter 4895811] reheat + diversify: T=704.1, value=65308.0
    [iter 4901564] reheat + diversify: T=704.1, value=65308.0
    [iter 4907317] reheat + diversify: T=704.1, value=65308.0
    [iter 4913070] reheat + diversify: T=704.1, value=52611.0
    [iter 4918823] reheat + diversify: T=704.1, value=52611.0
    [iter 4924576] reheat + diversify: T=704.1, value=65308.0
    [iter 4930329] reheat + diversify: T=704.1, value=48234.0
    [iter 4936082] reheat + diversify: T=704.1, value=52611.0
    [iter 4941835] reheat + diversify: T=704.1, value=65308.0
    [iter 4947588] reheat + diversify: T=704.1, value=65308.0
    [iter 4953341] reheat + diversify: T=704.1, value=48234.0
    [iter 4959094] reheat + diversify: T=704.1, value=65308.0
    [iter 4964847] reheat + diversify: T=704.1, value=52611.0
    [iter 4970600] reheat + diversify: T=704.1, value=39914.0
    [iter 4976353] reheat + diversify: T=704.1, value=52611.0
    [iter 4982106] reheat + diversify: T=704.1, value=65308.0
    [iter 4987859] reheat + diversify: T=704.1, value=52611.0
    [iter 4993612] reheat + diversify: T=704.1, value=48234.0
    [iter 4999365] reheat + diversify: T=704.1, value=51953.0
    [iter 5005118] reheat + diversify: T=704.1, value=51953.0
    [iter 5010871] reheat + diversify: T=704.1, value=51953.0
    [iter 5016624] reheat + diversify: T=704.1, value=65308.0
    [iter 5022377] reheat + diversify: T=704.1, value=65308.0
    [iter 5028130] reheat + diversify: T=704.1, value=48234.0
    [iter 5033883] reheat + diversify: T=704.1, value=48234.0
    [iter 5039636] reheat + diversify: T=704.1, value=65308.0
    [iter 5045389] reheat + diversify: T=704.1, value=51953.0
    [iter 5051142] reheat + diversify: T=704.1, value=65308.0
    [iter 5056895] reheat + diversify: T=704.1, value=51953.0
    [iter 5062648] reheat + diversify: T=704.1, value=65308.0
    [iter 5068401] reheat + diversify: T=704.1, value=51953.0
    [iter 5074154] reheat + diversify: T=704.1, value=52611.0
    [iter 5079907] reheat + diversify: T=704.1, value=51953.0
    [iter 5085660] reheat + diversify: T=704.1, value=65308.0
    [iter 5091413] reheat + diversify: T=704.1, value=52611.0
    [iter 5097166] reheat + diversify: T=704.1, value=65308.0
    [iter 5102919] reheat + diversify: T=704.1, value=51953.0
    [iter 5108672] reheat + diversify: T=704.1, value=52611.0
    [iter 5114425] reheat + diversify: T=704.1, value=48234.0
    [iter 5120178] reheat + diversify: T=704.1, value=65308.0
    [iter 5125931] reheat + diversify: T=704.1, value=65308.0
    [iter 5131684] reheat + diversify: T=704.1, value=51953.0
    [iter 5137437] reheat + diversify: T=704.1, value=65308.0
    [iter 5143190] reheat + diversify: T=704.1, value=65308.0
    [iter 5148943] reheat + diversify: T=704.1, value=65308.0
    [iter 5154696] reheat + diversify: T=704.1, value=52611.0
    [iter 5160449] reheat + diversify: T=704.1, value=39914.0
    [iter 5166202] reheat + diversify: T=704.1, value=48234.0
    [iter 5171955] reheat + diversify: T=704.1, value=65308.0
    [iter 5177708] reheat + diversify: T=704.1, value=65308.0
    [iter 5183461] reheat + diversify: T=704.1, value=51953.0
    [iter 5189214] reheat + diversify: T=704.1, value=65308.0
    [iter 5194967] reheat + diversify: T=704.1, value=65308.0
    [iter 5200720] reheat + diversify: T=704.1, value=52611.0
    [iter 5206473] reheat + diversify: T=704.1, value=65308.0
    [iter 5212226] reheat + diversify: T=704.1, value=51953.0
    [iter 5217979] reheat + diversify: T=704.1, value=52611.0
    [iter 5223732] reheat + diversify: T=704.1, value=52611.0
    [iter 5229485] reheat + diversify: T=704.1, value=52611.0
    [iter 5235238] reheat + diversify: T=704.1, value=65308.0
