============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-R-50.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 2560216] reheat + diversify: T=51.8, value=46201.0
    [iter 2565969] reheat + diversify: T=51.8, value=62364.0
    [iter 2571722] reheat + diversify: T=51.8, value=43827.0
    [iter 2577475] reheat + diversify: T=51.8, value=43827.0
    [iter 2583228] reheat + diversify: T=51.8, value=46832.0
    [iter 2588981] reheat + diversify: T=51.8, value=62364.0
    [iter 2594734] reheat + diversify: T=51.8, value=37994.0
    [iter 2600487] reheat + diversify: T=51.8, value=62364.0
    [iter 2606240] reheat + diversify: T=51.8, value=40448.0
    [iter 2611993] reheat + diversify: T=51.8, value=46201.0
    [iter 2617746] reheat + diversify: T=51.8, value=62364.0
    [iter 2623499] reheat + diversify: T=51.8, value=45312.0
    [iter 2629252] reheat + diversify: T=51.8, value=62364.0
    [iter 2635005] reheat + diversify: T=51.8, value=62364.0
    [iter 2640758] reheat + diversify: T=51.8, value=62364.0
    [iter 2646511] reheat + diversify: T=51.8, value=62364.0
    [iter 2652264] reheat + diversify: T=51.8, value=46832.0
    [iter 2658017] reheat + diversify: T=51.8, value=43827.0
    [iter 2663770] reheat + diversify: T=51.8, value=62364.0
    [iter 2669523] reheat + diversify: T=51.8, value=62364.0
    [iter 2675276] reheat + diversify: T=51.8, value=62364.0
    [iter 2681029] reheat + diversify: T=51.8, value=62364.0
    [iter 2686782] reheat + diversify: T=51.8, value=40448.0
    [iter 2692535] reheat + diversify: T=51.8, value=62364.0
    [iter 2698288] reheat + diversify: T=51.8, value=53406.0
    [iter 2704041] reheat + diversify: T=51.8, value=46201.0
    [iter 2709794] reheat + diversify: T=51.8, value=62364.0
    [iter 2715547] reheat + diversify: T=51.8, value=62364.0
    [iter 2721300] reheat + diversify: T=51.8, value=62364.0
    [iter 2727053] reheat + diversify: T=51.8, value=62364.0
    [iter 2732806] reheat + diversify: T=51.8, value=46832.0
    [iter 2738559] reheat + diversify: T=51.8, value=42946.0
    [iter 2744312] reheat + diversify: T=51.8, value=46402.0
    [iter 2750065] reheat + diversify: T=51.8, value=51418.0
    [iter 2755818] reheat + diversify: T=51.8, value=51418.0
    [iter 2761571] reheat + diversify: T=51.8, value=62364.0
    [iter 2767324] reheat + diversify: T=51.8, value=43827.0
    [iter 2773077] reheat + diversify: T=51.8, value=37994.0
    [iter 2778830] reheat + diversify: T=51.8, value=62364.0
    [iter 2784583] reheat + diversify: T=51.8, value=44700.0
    [iter 2790336] reheat + diversify: T=51.8, value=45312.0
    [iter 2796089] reheat + diversify: T=51.8, value=39076.0
    [iter 2801842] reheat + diversify: T=51.8, value=43827.0
    [iter 2807595] reheat + diversify: T=51.8, value=62364.0
    [iter 2813348] reheat + diversify: T=51.8, value=62364.0
    [iter 2819101] reheat + diversify: T=51.8, value=40448.0
    [iter 2824854] reheat + diversify: T=51.8, value=49482.0
    [iter 2830607] reheat + diversify: T=51.8, value=46832.0
    [iter 2836360] reheat + diversify: T=51.8, value=62364.0
    [iter 2842113] reheat + diversify: T=51.8, value=46832.0
    [iter 2847866] reheat + diversify: T=51.8, value=62364.0
    [iter 2853619] reheat + diversify: T=51.8, value=44700.0
    [iter 2859372] reheat + diversify: T=51.8, value=52903.0
    [iter 2865125] reheat + diversify: T=51.8, value=59625.0
    [iter 2870878] reheat + diversify: T=51.8, value=37994.0
    [iter 2876631] reheat + diversify: T=51.8, value=62364.0
    [iter 2882384] reheat + diversify: T=51.8, value=62364.0
    [iter 2888137] reheat + diversify: T=51.8, value=46832.0
    [iter 2893890] reheat + diversify: T=51.8, value=62364.0
    [iter 2899643] reheat + diversify: T=51.8, value=62364.0
    [iter 2905396] reheat + diversify: T=51.8, value=62364.0
    [iter 2911149] reheat + diversify: T=51.8, value=49482.0
    [iter 2916902] reheat + diversify: T=51.8, value=62364.0
    [iter 2922655] reheat + diversify: T=51.8, value=62364.0
    [iter 2928408] reheat + diversify: T=51.8, value=39982.0
    [iter 2934161] reheat + diversify: T=51.8, value=62364.0
    [iter 2939914] reheat + diversify: T=51.8, value=46688.0
    [iter 2945667] reheat + diversify: T=51.8, value=44700.0
    [iter 2951420] reheat + diversify: T=51.8, value=34739.0
    [iter 2957173] reheat + diversify: T=51.8, value=62364.0
    [iter 2962926] reheat + diversify: T=51.8, value=40448.0
    [iter 2968679] reheat + diversify: T=51.8, value=62364.0
    [iter 2974432] reheat + diversify: T=51.8, value=53406.0
    [iter 2980185] reheat + diversify: T=51.8, value=39982.0
    [iter 2985938] reheat + diversify: T=51.8, value=62364.0
    [iter 2991691] reheat + diversify: T=51.8, value=62364.0
    [iter 2997444] reheat + diversify: T=51.8, value=62364.0
    [iter 3003197] reheat + diversify: T=51.8, value=62364.0
    [iter 3008950] reheat + diversify: T=51.8, value=62364.0
    [iter 3014703] reheat + diversify: T=51.8, value=53406.0
    [iter 3020456] reheat + diversify: T=51.8, value=43827.0
    [iter 3026209] reheat + diversify: T=51.8, value=40448.0
    [iter 3031962] reheat + diversify: T=51.8, value=49482.0
    [iter 3037715] reheat + diversify: T=51.8, value=53406.0
    [iter 3043468] reheat + diversify: T=51.8, value=44700.0
    [iter 3049221] reheat + diversify: T=51.8, value=43827.0
    [iter 3054974] reheat + diversify: T=51.8, value=46688.0
    [iter 3060727] reheat + diversify: T=51.8, value=62364.0
    [iter 3066480] reheat + diversify: T=51.8, value=37994.0
    [iter 3072233] reheat + diversify: T=51.8, value=62364.0
    [iter 3077986] reheat + diversify: T=51.8, value=51418.0
    [iter 3083739] reheat + diversify: T=51.8, value=46402.0
    [iter 3089492] reheat + diversify: T=51.8, value=59625.0
    [iter 3095245] reheat + diversify: T=51.8, value=40448.0
    [iter 3100998] reheat + diversify: T=51.8, value=40448.0
    [iter 3106751] reheat + diversify: T=51.8, value=52907.0
    [iter 3112504] reheat + diversify: T=51.8, value=58140.0
    [iter 3118257] reheat + diversify: T=51.8, value=49482.0
    [iter 3124010] reheat + diversify: T=51.8, value=62364.0
    [iter 3129763] reheat + diversify: T=51.8, value=46688.0
    [iter 3135516] reheat + diversify: T=51.8, value=62364.0
    [iter 3141269] reheat + diversify: T=51.8, value=37994.0
    [iter 3147022] reheat + diversify: T=51.8, value=62364.0
    [iter 3152775] reheat + diversify: T=51.8, value=62364.0
    [iter 3158528] reheat + diversify: T=51.8, value=39982.0
    [iter 3164281] reheat + diversify: T=51.8, value=62364.0
    [iter 3170034] reheat + diversify: T=51.8, value=62364.0
    [iter 3175787] reheat + diversify: T=51.8, value=62364.0
    [iter 3181540] reheat + diversify: T=51.8, value=53406.0
    [iter 3187293] reheat + diversify: T=51.8, value=46688.0
    [iter 3193046] reheat + diversify: T=51.8, value=58140.0
    [iter 3198799] reheat + diversify: T=51.8, value=46688.0
    [iter 3204552] reheat + diversify: T=51.8, value=32354.0
    [iter 3210305] reheat + diversify: T=51.8, value=62364.0
    [iter 3216058] reheat + diversify: T=51.8, value=62364.0
    [iter 3221811] reheat + diversify: T=51.8, value=62364.0
    [iter 3227564] reheat + diversify: T=51.8, value=46402.0
    [iter 3233317] reheat + diversify: T=51.8, value=62364.0
    [iter 3239070] reheat + diversify: T=51.8, value=62364.0
    [iter 3244823] reheat + diversify: T=51.8, value=53406.0
    [iter 3250576] reheat + diversify: T=51.8, value=62364.0
    [iter 3256329] reheat + diversify: T=51.8, value=62364.0
    [iter 3262082] reheat + diversify: T=51.8, value=62364.0
    [iter 3267835] reheat + diversify: T=51.8, value=46688.0
    [iter 3273588] reheat + diversify: T=51.8, value=39982.0
    [iter 3279341] reheat + diversify: T=51.8, value=62364.0
    [iter 3285094] reheat + diversify: T=51.8, value=62364.0
    [iter 3290847] reheat + diversify: T=51.8, value=46688.0
    [iter 3296600] reheat + diversify: T=51.8, value=53406.0
    [iter 3302353] reheat + diversify: T=51.8, value=46688.0
    [iter 3308106] reheat + diversify: T=51.8, value=62364.0
    [iter 3313859] reheat + diversify: T=51.8, value=62364.0
    [iter 3319612] reheat + diversify: T=51.8, value=44700.0
    [iter 3325365] reheat + diversify: T=51.8, value=39982.0
    [iter 3331118] reheat + diversify: T=51.8, value=46832.0
    [iter 3336871] reheat + diversify: T=51.8, value=51418.0
    [iter 3342624] reheat + diversify: T=51.8, value=62364.0
    [iter 3348377] reheat + diversify: T=51.8, value=47170.0
    [iter 3354130] reheat + diversify: T=51.8, value=39982.0
    [iter 3359883] reheat + diversify: T=51.8, value=39076.0
    [iter 3365636] reheat + diversify: T=51.8, value=52907.0
    [iter 3371389] reheat + diversify: T=51.8, value=62364.0
    [iter 3377142] reheat + diversify: T=51.8, value=51418.0
    [iter 3382895] reheat + diversify: T=51.8, value=37994.0
    [iter 3388648] reheat + diversify: T=51.8, value=49482.0
    [iter 3394401] reheat + diversify: T=51.8, value=49482.0
    [iter 3400154] reheat + diversify: T=51.8, value=53406.0
    [iter 3405907] reheat + diversify: T=51.8, value=44700.0
    [iter 3411660] reheat + diversify: T=51.8, value=62364.0
    [iter 3417413] reheat + diversify: T=51.8, value=39982.0
    [iter 3423166] reheat + diversify: T=51.8, value=62364.0
    [iter 3428919] reheat + diversify: T=51.8, value=46832.0
    [iter 3434672] reheat + diversify: T=51.8, value=49482.0
    [iter 3440425] reheat + diversify: T=51.8, value=34739.0
    [iter 3446178] reheat + diversify: T=51.8, value=49482.0
    [iter 3451931] reheat + diversify: T=51.8, value=62364.0
    [iter 3457684] reheat + diversify: T=51.8, value=62364.0
    [iter 3463437] reheat + diversify: T=51.8, value=49482.0
    [iter 3469190] reheat + diversify: T=51.8, value=44716.0
    [iter 3474943] reheat + diversify: T=51.8, value=62364.0
    [iter 3480696] reheat + diversify: T=51.8, value=62364.0
    [iter 3486449] reheat + diversify: T=51.8, value=51418.0
    [iter 3492202] reheat + diversify: T=51.8, value=52903.0
    [iter 3497955] reheat + diversify: T=51.8, value=52907.0
    [iter 3503708] reheat + diversify: T=51.8, value=52903.0
    [iter 3509461] reheat + diversify: T=51.8, value=62364.0
    [iter 3515214] reheat + diversify: T=51.8, value=43827.0
    [iter 3520967] reheat + diversify: T=51.8, value=62364.0
    [iter 3526720] reheat + diversify: T=51.8, value=51418.0
    [iter 3532473] reheat + diversify: T=51.8, value=53406.0
    [iter 3538226] reheat + diversify: T=51.8, value=43827.0
    [iter 3543979] reheat + diversify: T=51.8, value=62364.0
    [iter 3549732] reheat + diversify: T=51.8, value=40448.0
    [iter 3555485] reheat + diversify: T=51.8, value=51418.0
    [iter 3561238] reheat + diversify: T=51.8, value=62364.0
    [iter 3566991] reheat + diversify: T=51.8, value=62364.0
    [iter 3572744] reheat + diversify: T=51.8, value=43827.0
    [iter 3578497] reheat + diversify: T=51.8, value=62364.0
    [iter 3584250] reheat + diversify: T=51.8, value=46832.0
    [iter 3590003] reheat + diversify: T=51.8, value=62364.0
    [iter 3595756] reheat + diversify: T=51.8, value=62364.0
    [iter 3601509] reheat + diversify: T=51.8, value=38308.0
    [iter 3607262] reheat + diversify: T=51.8, value=62364.0
    [iter 3613015] reheat + diversify: T=51.8, value=62364.0
    [iter 3618768] reheat + diversify: T=51.8, value=46402.0
    [iter 3624521] reheat + diversify: T=51.8, value=62364.0
    [iter 3630274] reheat + diversify: T=51.8, value=39982.0
    [iter 3636027] reheat + diversify: T=51.8, value=53406.0
    [iter 3641780] reheat + diversify: T=51.8, value=62364.0
    [iter 3647533] reheat + diversify: T=51.8, value=43827.0
    [iter 3653286] reheat + diversify: T=51.8, value=62364.0
    [iter 3659039] reheat + diversify: T=51.8, value=62364.0
    [iter 3664792] reheat + diversify: T=51.8, value=62364.0
    [iter 3670545] reheat + diversify: T=51.8, value=62364.0
    [iter 3676298] reheat + diversify: T=51.8, value=62364.0
    [iter 3682051] reheat + diversify: T=51.8, value=62364.0
    [iter 3687804] reheat + diversify: T=51.8, value=62364.0
    [iter 3693557] reheat + diversify: T=51.8, value=29184.0
    [iter 3699310] reheat + diversify: T=51.8, value=62364.0
    [iter 3705063] reheat + diversify: T=51.8, value=62364.0
    [iter 3710816] reheat + diversify: T=51.8, value=62364.0
    [iter 3716569] reheat + diversify: T=51.8, value=46832.0
    [iter 3722322] reheat + diversify: T=51.8, value=62364.0
    [iter 3728075] reheat + diversify: T=51.8, value=43827.0
    [iter 3733828] reheat + diversify: T=51.8, value=62364.0
    [iter 3739581] reheat + diversify: T=51.8, value=49482.0
    [iter 3745334] reheat + diversify: T=51.8, value=53406.0
    [iter 3751087] reheat + diversify: T=51.8, value=53406.0
    [iter 3756840] reheat + diversify: T=51.8, value=43827.0
    [iter 3762593] reheat + diversify: T=51.8, value=62364.0
    [iter 3768346] reheat + diversify: T=51.8, value=38308.0
    [iter 3774099] reheat + diversify: T=51.8, value=62364.0
    [iter 3779852] reheat + diversify: T=51.8, value=53406.0
    [iter 3785605] reheat + diversify: T=51.8, value=43827.0
    [iter 3791358] reheat + diversify: T=51.8, value=62364.0
    [iter 3797111] reheat + diversify: T=51.8, value=39483.0
    [iter 3802864] reheat + diversify: T=51.8, value=62364.0
    [iter 3808617] reheat + diversify: T=51.8, value=47170.0
    [iter 3814370] reheat + diversify: T=51.8, value=62364.0
    [iter 3820123] reheat + diversify: T=51.8, value=62364.0
    [iter 3825876] reheat + diversify: T=51.8, value=49482.0
    [iter 3831629] reheat + diversify: T=51.8, value=62364.0
    [iter 3837382] reheat + diversify: T=51.8, value=51418.0
    [iter 3843135] reheat + diversify: T=51.8, value=62364.0
    [iter 3848888] reheat + diversify: T=51.8, value=62364.0
    [iter 3854641] reheat + diversify: T=51.8, value=62364.0
    [iter 3860394] reheat + diversify: T=51.8, value=62364.0
    [iter 3866147] reheat + diversify: T=51.8, value=62364.0
    [iter 3871900] reheat + diversify: T=51.8, value=51418.0
    [iter 3877653] reheat + diversify: T=51.8, value=46688.0
    [iter 3883406] reheat + diversify: T=51.8, value=62364.0
    [iter 3889159] reheat + diversify: T=51.8, value=37994.0
    [iter 3894912] reheat + diversify: T=51.8, value=53406.0
    [iter 3900665] reheat + diversify: T=51.8, value=38308.0
    [iter 3906418] reheat + diversify: T=51.8, value=62364.0
    [iter 3912171] reheat + diversify: T=51.8, value=62364.0
    [iter 3917924] reheat + diversify: T=51.8, value=51418.0
    [iter 3923677] reheat + diversify: T=51.8, value=49482.0
    [iter 3929430] reheat + diversify: T=51.8, value=45312.0
    [iter 3935183] reheat + diversify: T=51.8, value=62364.0
    [iter 3940936] reheat + diversify: T=51.8, value=62364.0
    [iter 3946689] reheat + diversify: T=51.8, value=49482.0
    [iter 3952442] reheat + diversify: T=51.8, value=49482.0
    [iter 3958195] reheat + diversify: T=51.8, value=62364.0
    [iter 3963948] reheat + diversify: T=51.8, value=53406.0
    [iter 3969701] reheat + diversify: T=51.8, value=62364.0
    [iter 3975454] reheat + diversify: T=51.8, value=53406.0
    [iter 3981207] reheat + diversify: T=51.8, value=52903.0
    [iter 3986960] reheat + diversify: T=51.8, value=62364.0
    [iter 3992713] reheat + diversify: T=51.8, value=53406.0
    [iter 3998466] reheat + diversify: T=51.8, value=49482.0
    [iter 4004219] reheat + diversify: T=51.8, value=62364.0
    [iter 4009972] reheat + diversify: T=51.8, value=53406.0
    [iter 4015725] reheat + diversify: T=51.8, value=62364.0
    [iter 4021478] reheat + diversify: T=51.8, value=44700.0
    [iter 4027231] reheat + diversify: T=51.8, value=40448.0
    [iter 4032984] reheat + diversify: T=51.8, value=39982.0
    [iter 4038737] reheat + diversify: T=51.8, value=62364.0
    [iter 4044490] reheat + diversify: T=51.8, value=46832.0
    [iter 4050243] reheat + diversify: T=51.8, value=62364.0
    [iter 4055996] reheat + diversify: T=51.8, value=62364.0
    [iter 4061749] reheat + diversify: T=51.8, value=43827.0
    [iter 4067502] reheat + diversify: T=51.8, value=62364.0
    [iter 4073255] reheat + diversify: T=51.8, value=62364.0
    [iter 4079008] reheat + diversify: T=51.8, value=40448.0
    [iter 4084761] reheat + diversify: T=51.8, value=62364.0
    [iter 4090514] reheat + diversify: T=51.8, value=62364.0
    [iter 4096267] reheat + diversify: T=51.8, value=53406.0
    [iter 4102020] reheat + diversify: T=51.8, value=62364.0
    [iter 4107773] reheat + diversify: T=51.8, value=53406.0
    [iter 4113526] reheat + diversify: T=51.8, value=46402.0
    [iter 4119279] reheat + diversify: T=51.8, value=62364.0
    [iter 4125032] reheat + diversify: T=51.8, value=43827.0
    [iter 4130785] reheat + diversify: T=51.8, value=62364.0
    [iter 4136538] reheat + diversify: T=51.8, value=49482.0
    [iter 4142291] reheat + diversify: T=51.8, value=46402.0
    [iter 4148044] reheat + diversify: T=51.8, value=62364.0
    [iter 4153797] reheat + diversify: T=51.8, value=62364.0
    [iter 4159550] reheat + diversify: T=51.8, value=43827.0
    [iter 4165303] reheat + diversify: T=51.8, value=62364.0
    [iter 4171056] reheat + diversify: T=51.8, value=62364.0
    [iter 4176809] reheat + diversify: T=51.8, value=62364.0
    [iter 4182562] reheat + diversify: T=51.8, value=29506.0
    [iter 4188315] reheat + diversify: T=51.8, value=62364.0
    [iter 4194068] reheat + diversify: T=51.8, value=46688.0
    [iter 4199821] reheat + diversify: T=51.8, value=59625.0
    [iter 4205574] reheat + diversify: T=51.8, value=46688.0
    [iter 4211327] reheat + diversify: T=51.8, value=62364.0
    [iter 4217080] reheat + diversify: T=51.8, value=46832.0
    [iter 4222833] reheat + diversify: T=51.8, value=39982.0
    [iter 4228586] reheat + diversify: T=51.8, value=58140.0
    [iter 4234339] reheat + diversify: T=51.8, value=46832.0
    [iter 4240092] reheat + diversify: T=51.8, value=53406.0
    [iter 4245845] reheat + diversify: T=51.8, value=62364.0
    [iter 4251598] reheat + diversify: T=51.8, value=53406.0
    [iter 4257351] reheat + diversify: T=51.8, value=39982.0
    [iter 4263104] reheat + diversify: T=51.8, value=62364.0
    [iter 4268857] reheat + diversify: T=51.8, value=53406.0
    [iter 4274610] reheat + diversify: T=51.8, value=46832.0
    [iter 4280363] reheat + diversify: T=51.8, value=46832.0
    [iter 4286116] reheat + diversify: T=51.8, value=62364.0
    [iter 4291869] reheat + diversify: T=51.8, value=62364.0
    [iter 4297622] reheat + diversify: T=51.8, value=46832.0
    [iter 4303375] reheat + diversify: T=51.8, value=62364.0
    [iter 4309128] reheat + diversify: T=51.8, value=62364.0
    [iter 4314881] reheat + diversify: T=51.8, value=44700.0
    [iter 4320634] reheat + diversify: T=51.8, value=51418.0
    [iter 4326387] reheat + diversify: T=51.8, value=62364.0
    [iter 4332140] reheat + diversify: T=51.8, value=62364.0
    [iter 4337893] reheat + diversify: T=51.8, value=62364.0
    [iter 4343646] reheat + diversify: T=51.8, value=62364.0
    [iter 4349399] reheat + diversify: T=51.8, value=46832.0
    [iter 4355152] reheat + diversify: T=51.8, value=62364.0
    [iter 4360905] reheat + diversify: T=51.8, value=53406.0
    [iter 4366658] reheat + diversify: T=51.8, value=43827.0
    [iter 4372411] reheat + diversify: T=51.8, value=46832.0
    [iter 4378164] reheat + diversify: T=51.8, value=44700.0
    [iter 4383917] reheat + diversify: T=51.8, value=62364.0
    [iter 4389670] reheat + diversify: T=51.8, value=62364.0
    [iter 4395423] reheat + diversify: T=51.8, value=43827.0
    [iter 4401176] reheat + diversify: T=51.8, value=52903.0
    [iter 4406929] reheat + diversify: T=51.8, value=62364.0
    [iter 4412682] reheat + diversify: T=51.8, value=62364.0
    [iter 4418435] reheat + diversify: T=51.8, value=51418.0
    [iter 4424188] reheat + diversify: T=51.8, value=52903.0
    [iter 4429941] reheat + diversify: T=51.8, value=52903.0
    [iter 4435694] reheat + diversify: T=51.8, value=40448.0
    [iter 4441447] reheat + diversify: T=51.8, value=58140.0
    [iter 4447200] reheat + diversify: T=51.8, value=62364.0
    [iter 4452953] reheat + diversify: T=51.8, value=53406.0
    [iter 4458706] reheat + diversify: T=51.8, value=51422.0
    [iter 4464459] reheat + diversify: T=51.8, value=62364.0
    [iter 4470212] reheat + diversify: T=51.8, value=62364.0
    [iter 4475965] reheat + diversify: T=51.8, value=46832.0
    [iter 4481718] reheat + diversify: T=51.8, value=46832.0
    [iter 4487471] reheat + diversify: T=51.8, value=62364.0
    [iter 4493224] reheat + diversify: T=51.8, value=40448.0
    [iter 4498977] reheat + diversify: T=51.8, value=43827.0
    [iter 4504730] reheat + diversify: T=51.8, value=62364.0
    [iter 4510483] reheat + diversify: T=51.8, value=43827.0
    [iter 4516236] reheat + diversify: T=51.8, value=62364.0
    [iter 4521989] reheat + diversify: T=51.8, value=62364.0
    [iter 4527742] reheat + diversify: T=51.8, value=40448.0
    [iter 4533495] reheat + diversify: T=51.8, value=59625.0
    [iter 4539248] reheat + diversify: T=51.8, value=59625.0
    [iter 4545001] reheat + diversify: T=51.8, value=62364.0
    [iter 4550754] reheat + diversify: T=51.8, value=51418.0
    [iter 4556507] reheat + diversify: T=51.8, value=49482.0
    [iter 4562260] reheat + diversify: T=51.8, value=62364.0
    [iter 4568013] reheat + diversify: T=51.8, value=62364.0
    [iter 4573766] reheat + diversify: T=51.8, value=62364.0
    [iter 4579519] reheat + diversify: T=51.8, value=62364.0
    [iter 4585272] reheat + diversify: T=51.8, value=37994.0
    [iter 4591025] reheat + diversify: T=51.8, value=49482.0
    [iter 4596778] reheat + diversify: T=51.8, value=62364.0
    [iter 4602531] reheat + diversify: T=51.8, value=62364.0
    [iter 4608284] reheat + diversify: T=51.8, value=62364.0
    [iter 4614037] reheat + diversify: T=51.8, value=62364.0
    [iter 4619790] reheat + diversify: T=51.8, value=53406.0
    [iter 4625543] reheat + diversify: T=51.8, value=46832.0
    [iter 4631296] reheat + diversify: T=51.8, value=53406.0
    [iter 4637049] reheat + diversify: T=51.8, value=46688.0
    [iter 4642802] reheat + diversify: T=51.8, value=45312.0
    [iter 4648555] reheat + diversify: T=51.8, value=51418.0
    [iter 4654308] reheat + diversify: T=51.8, value=62364.0
    [iter 4660061] reheat + diversify: T=51.8, value=62364.0
    [iter 4665814] reheat + diversify: T=51.8, value=53406.0
    [iter 4671567] reheat + diversify: T=51.8, value=62364.0
    [iter 4677320] reheat + diversify: T=51.8, value=44716.0
    [iter 4683073] reheat + diversify: T=51.8, value=62364.0
    [iter 4688826] reheat + diversify: T=51.8, value=46832.0
    [iter 4694579] reheat + diversify: T=51.8, value=51418.0
    [iter 4700332] reheat + diversify: T=51.8, value=46832.0
    [iter 4706085] reheat + diversify: T=51.8, value=62364.0
    [iter 4711838] reheat + diversify: T=51.8, value=46832.0
    [iter 4717591] reheat + diversify: T=51.8, value=62364.0
    [iter 4723344] reheat + diversify: T=51.8, value=62364.0
    [iter 4729097] reheat + diversify: T=51.8, value=53406.0
    [iter 4734850] reheat + diversify: T=51.8, value=59625.0
    [iter 4740603] reheat + diversify: T=51.8, value=62364.0
    [iter 4746356] reheat + diversify: T=51.8, value=62364.0
    [iter 4752109] reheat + diversify: T=51.8, value=62364.0
    [iter 4757862] reheat + diversify: T=51.8, value=62364.0
    [iter 4763615] reheat + diversify: T=51.8, value=37994.0
    [iter 4769368] reheat + diversify: T=51.8, value=46832.0
    [iter 4775121] reheat + diversify: T=51.8, value=62364.0
    [iter 4780874] reheat + diversify: T=51.8, value=51418.0
    [iter 4786627] reheat + diversify: T=51.8, value=62364.0
    [iter 4792380] reheat + diversify: T=51.8, value=62364.0
    [iter 4798133] reheat + diversify: T=51.8, value=46402.0
    [iter 4803886] reheat + diversify: T=51.8, value=62364.0
    [iter 4809639] reheat + diversify: T=51.8, value=43827.0
    [iter 4815392] reheat + diversify: T=51.8, value=62364.0
    [iter 4821145] reheat + diversify: T=51.8, value=62364.0
    [iter 4826898] reheat + diversify: T=51.8, value=53406.0
    [iter 4832651] reheat + diversify: T=51.8, value=62364.0
    [iter 4838404] reheat + diversify: T=51.8, value=38308.0
    [iter 4844157] reheat + diversify: T=51.8, value=45312.0
    [iter 4849910] reheat + diversify: T=51.8, value=46688.0
    [iter 4855663] reheat + diversify: T=51.8, value=40448.0
    [iter 4861416] reheat + diversify: T=51.8, value=62364.0
    [iter 4867169] reheat + diversify: T=51.8, value=51418.0
    [iter 4872922] reheat + diversify: T=51.8, value=62364.0
    [iter 4878675] reheat + diversify: T=51.8, value=62364.0
    [iter 4884428] reheat + diversify: T=51.8, value=43827.0
    [iter 4890181] reheat + diversify: T=51.8, value=49482.0
    [iter 4895934] reheat + diversify: T=51.8, value=62364.0
    [iter 4901687] reheat + diversify: T=51.8, value=40448.0
    [iter 4907440] reheat + diversify: T=51.8, value=43827.0
    [iter 4913193] reheat + diversify: T=51.8, value=46832.0
    [iter 4918946] reheat + diversify: T=51.8, value=43827.0
    [iter 4924699] reheat + diversify: T=51.8, value=46832.0
    [iter 4930452] reheat + diversify: T=51.8, value=44700.0
    [iter 4936205] reheat + diversify: T=51.8, value=62364.0
    [iter 4941958] reheat + diversify: T=51.8, value=53406.0
    [iter 4947711] reheat + diversify: T=51.8, value=62364.0
    [iter 4953464] reheat + diversify: T=51.8, value=40448.0
    [iter 4959217] reheat + diversify: T=51.8, value=62364.0
    [iter 4964970] reheat + diversify: T=51.8, value=49482.0
    [iter 4970723] reheat + diversify: T=51.8, value=46402.0
    [iter 4976476] reheat + diversify: T=51.8, value=62364.0
    [iter 4982229] reheat + diversify: T=51.8, value=62364.0
    [iter 4987982] reheat + diversify: T=51.8, value=62364.0
    [iter 4993735] reheat + diversify: T=51.8, value=53406.0
    [iter 4999488] reheat + diversify: T=51.8, value=49482.0
    [iter 5005241] reheat + diversify: T=51.8, value=53406.0
    [iter 5010994] reheat + diversify: T=51.8, value=62364.0
    [iter 5016747] reheat + diversify: T=51.8, value=40448.0
    [iter 5022500] reheat + diversify: T=51.8, value=62364.0
    [iter 5028253] reheat + diversify: T=51.8, value=25499.0
    [iter 5034006] reheat + diversify: T=51.8, value=58140.0
    [iter 5039759] reheat + diversify: T=51.8, value=62364.0
    [iter 5045512] reheat + diversify: T=51.8, value=62364.0
    [iter 5051265] reheat + diversify: T=51.8, value=37994.0
    [iter 5057018] reheat + diversify: T=51.8, value=47170.0
    [iter 5062771] reheat + diversify: T=51.8, value=62364.0
    [iter 5068524] reheat + diversify: T=51.8, value=45312.0
    [iter 5074277] reheat + diversify: T=51.8, value=39982.0
    [iter 5080030] reheat + diversify: T=51.8, value=62364.0
    [iter 5085783] reheat + diversify: T=51.8, value=40448.0
    [iter 5091536] reheat + diversify: T=51.8, value=49482.0
    [iter 5097289] reheat + diversify: T=51.8, value=62364.0
    [iter 5103042] reheat + diversify: T=51.8, value=46402.0
    [iter 5108795] reheat + diversify: T=51.8, value=46185.0
    [iter 5114548] reheat + diversify: T=51.8, value=59625.0
    [iter 5120301] reheat + diversify: T=51.8, value=62364.0
    [iter 5126054] reheat + diversify: T=51.8, value=62364.0
    [iter 5131807] reheat + diversify: T=51.8, value=62364.0
    [iter 5137560] reheat + diversify: T=51.8, value=51418.0
    [iter 5143313] reheat + diversify: T=51.8, value=36224.0
    [iter 5149066] reheat + diversify: T=51.8, value=46402.0
    [iter 5154819] reheat + diversify: T=51.8, value=62364.0
    [iter 5160572] reheat + diversify: T=51.8, value=62364.0
    [iter 5166325] reheat + diversify: T=51.8, value=53406.0
    [iter 5172078] reheat + diversify: T=51.8, value=62364.0
    [iter 5177831] reheat + diversify: T=51.8, value=47170.0
    [iter 5183584] reheat + diversify: T=51.8, value=62364.0
    [iter 5189337] reheat + diversify: T=51.8, value=62364.0
    [iter 5195090] reheat + diversify: T=51.8, value=40448.0
    [iter 5200843] reheat + diversify: T=51.8, value=62364.0
